workerid,Answer.language,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A4HIC25OBOQ0C,English,tan,lightorange,royalblue,Someone did better than Player C,half-all-all,half-all-all,24,1,6788,NA
A4HIC25OBOQ0C,English,lightorange,royalblue,darkorange,Someone did better than Player B,half-half-half,half-half-half,25,1,4051,NA
A4HIC25OBOQ0C,English,yellow,wheat,darkorange,We have a clear winner,none-none-half,half-none-none,26,7,5519,NA
A4HIC25OBOQ0C,English,yellow,wheat,darkorange,Exactly one player hit none of his shots,none-half-half,half-none-half,27,7,3487,NA
A4HIC25OBOQ0C,English,royalblue,grey,darkorange,Most of the players missed shots,none-half-all,half-none-all,20,7,7999,NA
A4HIC25OBOQ0C,English,yellow,wheat,seafoam,Player B shot perfectly,all-all-all,all-all-all,21,7,5155,NA
A4HIC25OBOQ0C,English,brown,grey,lightorange,Every player hit some of his shots,none-none-none,none-none-none,22,1,4282,NA
A4HIC25OBOQ0C,English,seafoam,lavender,lightblue,No player hit none of his shots,none-none-none,none-none-none,23,4,23386,NA
A4HIC25OBOQ0C,English,midnight,darkorange,royalblue,Player A made no shots,none-half-all,half-none-all,28,1,3363,NA
A4HIC25OBOQ0C,English,lightorange,brown,pink,All the players are tied,none-half-all,none-all-half,1,1,26924,NA
A4HIC25OBOQ0C,English,grey,tan,darkorange,Every player hit none of his shots,none-none-none,none-none-none,0,7,7570,NA
A4HIC25OBOQ0C,English,tan,lightblue,midnight,We have a clear loser,all-all-all,all-all-all,3,1,5348,NA
A4HIC25OBOQ0C,English,lightblue,grey,darkorange,Player C shot perfectly,half-half-all,half-all-half,2,1,9671,NA
A4HIC25OBOQ0C,English,lavender,yellow,darkorange,Every player hit all of his shots,half-half-half,half-half-half,5,1,4228,NA
A4HIC25OBOQ0C,English,lavender,tan,seafoam,Player A tied with Player B,all-all-all,all-all-all,4,7,10950,NA
A4HIC25OBOQ0C,English,tan,pink,darkorange,Player A placed second,none-none-all,all-none-none,7,1,6100,NA
A4HIC25OBOQ0C,English,darkorange,pink,midnight,Player A tied with Player C,none-none-half,none-half-none,6,7,4698,NA
A4HIC25OBOQ0C,English,seafoam,midnight,purple,Exactly one player hit all of his shots,all-all-all,all-all-all,9,1,3923,NA
A4HIC25OBOQ0C,English,brown,seafoam,yellow,Player B placed second,all-all-all,all-all-all,8,1,10483,NA
A4HIC25OBOQ0C,English,purple,seafoam,darkorange,No player hit all of his shots,half-all-all,all-all-half,11,1,4943,NA
A4HIC25OBOQ0C,English,yellow,lightblue,seafoam,Player B tied with Player C,none-none-none,none-none-none,10,4,13403,NA
A4HIC25OBOQ0C,English,lavender,tan,wheat,No player hit some of his shots,none-none-none,none-none-none,13,7,5995,NA
A4HIC25OBOQ0C,English,lightorange,wheat,seafoam,Player B made no shots,none-none-all,all-none-none,12,7,4768,NA
A4HIC25OBOQ0C,English,midnight,pink,purple,Player A shot perfectly,none-none-half,none-none-half,15,1,3670,NA
A4HIC25OBOQ0C,English,seafoam,tan,purple,Player C placed second,none-none-none,none-none-none,14,2,4927,NA
A4HIC25OBOQ0C,English,seafoam,tan,brown,Player C made no shots,half-all-all,all-half-all,17,1,3619,NA
A4HIC25OBOQ0C,English,lightblue,seafoam,grey,Most of the players made shots,half-half-half,half-half-half,16,5,8843,NA
A4HIC25OBOQ0C,English,pink,midnight,wheat,Exactly one player hit some of his shots,none-half-half,half-half-none,19,1,4663,NA
A4HIC25OBOQ0C,English,wheat,brown,tan,Someone did better than Player A,half-half-half,half-half-half,18,1,5628,NA
A4HIC25OBOQ0C,English,wheat,yellow,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,12404,yes
A4HIC25OBOQ0C,English,yellow,tan,brown,Player A made none of his baskets,all-none-few,all-none-few,-3,1,17269,yes
A4HIC25OBOQ0C,English,purple,grey,tan,Player C messed up,all-all-none,all-all-none,-2,7,8706,yes
A2MMXYQKPUV5U7,english,tan,royalblue,grey,Someone did better than Player C,none-none-half,half-none-none,24,7,2409,NA
A2MMXYQKPUV5U7,english,lightblue,wheat,lightorange,All the players are tied,half-half-all,all-half-half,25,1,2221,NA
A2MMXYQKPUV5U7,english,lightblue,royalblue,brown,We have a clear loser,none-none-none,none-none-none,26,1,2487,NA
A2MMXYQKPUV5U7,english,yellow,darkorange,pink,Player A placed second,none-all-all,all-none-all,27,1,2731,NA
A2MMXYQKPUV5U7,english,wheat,midnight,darkorange,Player B tied with Player C,none-half-all,half-none-all,20,1,3197,NA
A2MMXYQKPUV5U7,english,pink,seafoam,lavender,Someone did better than Player B,none-half-half,half-half-none,21,1,3995,NA
A2MMXYQKPUV5U7,english,wheat,seafoam,lightorange,Exactly one player hit some of his shots,none-none-half,none-half-none,22,7,3320,NA
A2MMXYQKPUV5U7,english,pink,midnight,brown,Player A shot perfectly,half-all-all,all-half-all,23,7,2757,NA
A2MMXYQKPUV5U7,english,tan,midnight,lightblue,Most of the players made shots,none-none-half,none-half-none,28,1,4462,NA
A2MMXYQKPUV5U7,english,purple,midnight,yellow,No player hit none of his shots,none-half-half,half-half-none,1,1,4756,NA
A2MMXYQKPUV5U7,english,grey,yellow,lightorange,Every player hit none of his shots,half-all-all,all-half-all,0,1,4271,NA
A2MMXYQKPUV5U7,english,seafoam,midnight,yellow,Exactly one player hit all of his shots,half-half-all,half-all-half,3,7,3929,NA
A2MMXYQKPUV5U7,english,purple,lightblue,royalblue,No player hit some of his shots,half-all-all,all-half-all,2,1,5355,NA
A2MMXYQKPUV5U7,english,yellow,seafoam,midnight,No player hit all of his shots,none-none-none,none-none-none,5,7,3325,NA
A2MMXYQKPUV5U7,english,purple,lightorange,yellow,Player A made no shots,none-all-all,all-none-all,4,1,2805,NA
A2MMXYQKPUV5U7,english,seafoam,lightorange,grey,Someone did better than Player A,none-all-all,all-none-all,7,1,4623,NA
A2MMXYQKPUV5U7,english,yellow,lightblue,purple,Most of the players missed shots,none-none-half,half-none-none,6,7,3602,NA
A2MMXYQKPUV5U7,english,purple,royalblue,pink,Player C placed second,none-half-half,half-none-half,9,4,7670,NA
A2MMXYQKPUV5U7,english,grey,pink,yellow,Player A tied with Player B,none-all-all,all-none-all,8,1,2866,NA
A2MMXYQKPUV5U7,english,midnight,darkorange,pink,Player B placed second,half-all-all,all-all-half,11,3,5788,NA
A2MMXYQKPUV5U7,english,lightblue,midnight,yellow,We have a clear winner,none-none-none,none-none-none,10,1,3556,NA
A2MMXYQKPUV5U7,english,wheat,tan,royalblue,Exactly one player hit none of his shots,all-all-all,all-all-all,13,1,3829,NA
A2MMXYQKPUV5U7,english,yellow,pink,purple,Player C shot perfectly,none-none-none,none-none-none,12,1,3319,NA
A2MMXYQKPUV5U7,english,royalblue,lightorange,seafoam,Player B made no shots,none-none-none,none-none-none,15,7,2100,NA
A2MMXYQKPUV5U7,english,brown,seafoam,pink,Player C made no shots,none-half-all,half-all-none,14,7,2830,NA
A2MMXYQKPUV5U7,english,tan,lightorange,royalblue,Every player hit all of his shots,half-half-half,half-half-half,17,1,2750,NA
A2MMXYQKPUV5U7,english,darkorange,wheat,yellow,Every player hit some of his shots,none-half-half,half-half-none,16,1,2978,NA
A2MMXYQKPUV5U7,english,pink,seafoam,royalblue,Player B shot perfectly,none-half-half,none-half-half,19,1,2514,NA
A2MMXYQKPUV5U7,english,brown,darkorange,royalblue,Player A tied with Player C,half-half-all,half-half-all,18,1,3212,NA
A2MMXYQKPUV5U7,english,royalblue,purple,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8114,yes
A2MMXYQKPUV5U7,english,pink,grey,yellow,Player A made none of his baskets,all-none-few,all-none-few,-3,1,11756,yes
A2MMXYQKPUV5U7,english,royalblue,seafoam,purple,Player C messed up,all-all-none,all-all-none,-2,7,4821,yes
AW0225ONUAPO5,English,grey,lightorange,midnight,Player C placed second,none-none-half,none-half-none,24,6,2236,NA
AW0225ONUAPO5,English,darkorange,royalblue,yellow,Every player hit none of his shots,none-all-all,all-none-all,25,2,1578,NA
AW0225ONUAPO5,English,pink,royalblue,darkorange,Player A tied with Player B,none-none-none,none-none-none,26,5,2085,NA
AW0225ONUAPO5,English,pink,lightorange,royalblue,Most of the players made shots,none-none-half,half-none-none,27,2,2396,NA
AW0225ONUAPO5,English,lightblue,yellow,seafoam,No player hit all of his shots,half-half-half,half-half-half,20,5,1724,NA
AW0225ONUAPO5,English,wheat,brown,midnight,Player B shot perfectly,none-none-half,none-half-none,21,3,1316,NA
AW0225ONUAPO5,English,lavender,seafoam,royalblue,Player B made no shots,none-none-all,all-none-none,22,2,3172,NA
AW0225ONUAPO5,English,lightblue,tan,midnight,Player B placed second,none-none-all,none-none-all,23,6,3484,NA
AW0225ONUAPO5,English,darkorange,royalblue,lightblue,Player A shot perfectly,none-none-none,none-none-none,28,6,3339,NA
AW0225ONUAPO5,English,grey,royalblue,lavender,All the players are tied,half-half-half,half-half-half,1,5,1881,NA
AW0225ONUAPO5,English,tan,seafoam,brown,We have a clear winner,none-all-all,all-all-none,0,2,5331,NA
AW0225ONUAPO5,English,purple,midnight,grey,Most of the players missed shots,half-all-all,half-all-all,3,3,2514,NA
AW0225ONUAPO5,English,lavender,lightorange,purple,Someone did better than Player C,none-all-all,all-none-all,2,6,2819,NA
AW0225ONUAPO5,English,grey,brown,lavender,Someone did better than Player B,half-all-all,all-all-half,5,5,1468,NA
AW0225ONUAPO5,English,purple,yellow,wheat,Player A tied with Player C,none-all-all,none-all-all,4,6,1853,NA
AW0225ONUAPO5,English,lavender,darkorange,tan,Exactly one player hit all of his shots,none-all-all,none-all-all,7,6,2140,NA
AW0225ONUAPO5,English,lavender,seafoam,midnight,Someone did better than Player A,none-none-none,none-none-none,6,2,1868,NA
AW0225ONUAPO5,English,pink,wheat,royalblue,No player hit none of his shots,none-none-all,all-none-none,9,6,1918,NA
AW0225ONUAPO5,English,lightblue,wheat,brown,Exactly one player hit some of his shots,all-all-all,all-all-all,8,2,2467,NA
AW0225ONUAPO5,English,tan,royalblue,seafoam,Player A placed second,none-none-all,all-none-none,11,2,2093,NA
AW0225ONUAPO5,English,tan,royalblue,wheat,Every player hit some of his shots,none-all-all,all-all-none,10,6,2176,NA
AW0225ONUAPO5,English,yellow,grey,pink,Exactly one player hit none of his shots,half-half-all,all-half-half,13,5,2012,NA
AW0225ONUAPO5,English,pink,lightorange,brown,Player C shot perfectly,half-half-all,all-half-half,12,6,2330,NA
AW0225ONUAPO5,English,lavender,purple,lightblue,Every player hit all of his shots,none-half-half,half-half-none,15,6,1487,NA
AW0225ONUAPO5,English,seafoam,midnight,darkorange,Player B tied with Player C,none-all-all,all-none-all,14,2,1953,NA
AW0225ONUAPO5,English,darkorange,wheat,grey,Player A made no shots,none-none-half,none-half-none,17,6,1695,NA
AW0225ONUAPO5,English,royalblue,seafoam,pink,Player C made no shots,half-all-all,half-all-all,16,3,1708,NA
AW0225ONUAPO5,English,royalblue,pink,yellow,No player hit some of his shots,none-none-all,none-none-all,19,6,1733,NA
AW0225ONUAPO5,English,royalblue,lavender,lightblue,We have a clear loser,half-half-half,half-half-half,18,2,1598,NA
AW0225ONUAPO5,English,grey,darkorange,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,2,10473,no
AW0225ONUAPO5,English,midnight,royalblue,wheat,Player A made none of his baskets,all-none-few,all-none-few,-3,1,7111,yes
AW0225ONUAPO5,English,purple,wheat,brown,Player C messed up,all-all-none,all-all-none,-2,7,17792,no
A1BYZJ3GUK1O5Z,NA,royalblue,yellow,darkorange,Player B placed second,half-half-all,half-all-half,24,2,5638,NA
A1BYZJ3GUK1O5Z,NA,lightblue,pink,seafoam,Every player hit all of his shots,half-half-half,half-half-half,25,5,3396,NA
A1BYZJ3GUK1O5Z,NA,grey,lavender,darkorange,Exactly one player hit all of his shots,none-all-all,all-none-all,26,5,7178,NA
A1BYZJ3GUK1O5Z,NA,yellow,lavender,grey,Player C shot perfectly,half-half-all,all-half-half,27,6,5688,NA
A1BYZJ3GUK1O5Z,NA,yellow,lightorange,grey,Player B shot perfectly,half-half-all,half-all-half,20,2,5328,NA
A1BYZJ3GUK1O5Z,NA,seafoam,wheat,purple,No player hit none of his shots,none-half-all,all-half-none,21,5,3955,NA
A1BYZJ3GUK1O5Z,NA,wheat,royalblue,lightorange,Player A tied with Player C,none-none-all,none-none-all,22,2,3243,NA
A1BYZJ3GUK1O5Z,NA,yellow,lightorange,darkorange,We have a clear winner,none-all-all,all-all-none,23,3,4512,NA
A1BYZJ3GUK1O5Z,NA,purple,pink,wheat,Player A placed second,none-half-half,half-half-none,28,2,2290,NA
A1BYZJ3GUK1O5Z,NA,yellow,purple,seafoam,We have a clear loser,none-none-half,half-none-none,1,6,5399,NA
A1BYZJ3GUK1O5Z,NA,lavender,yellow,midnight,Player A made no shots,half-half-half,half-half-half,0,4,2181,NA
A1BYZJ3GUK1O5Z,NA,seafoam,lightblue,yellow,Player B made no shots,none-all-all,all-all-none,3,2,7183,NA
A1BYZJ3GUK1O5Z,NA,pink,brown,seafoam,No player hit all of his shots,none-none-half,none-half-none,2,5,5296,NA
A1BYZJ3GUK1O5Z,NA,midnight,lavender,yellow,Most of the players missed shots,half-half-all,half-half-all,5,6,46801,NA
A1BYZJ3GUK1O5Z,NA,royalblue,darkorange,lightblue,Exactly one player hit some of his shots,none-all-all,all-all-none,4,5,9519,NA
A1BYZJ3GUK1O5Z,NA,lightblue,lavender,royalblue,Someone did better than Player B,none-none-none,none-none-none,7,5,6633,NA
A1BYZJ3GUK1O5Z,NA,tan,yellow,midnight,No player hit some of his shots,none-none-half,none-half-none,6,4,4864,NA
A1BYZJ3GUK1O5Z,NA,purple,grey,lightorange,Every player hit none of his shots,half-half-half,half-half-half,9,2,4998,NA
A1BYZJ3GUK1O5Z,NA,pink,lightorange,seafoam,Most of the players made shots,none-all-all,all-all-none,8,4,8123,NA
A1BYZJ3GUK1O5Z,NA,seafoam,wheat,lightorange,Exactly one player hit none of his shots,none-none-all,none-none-all,11,2,5292,NA
A1BYZJ3GUK1O5Z,NA,grey,tan,wheat,All the players are tied,half-half-half,half-half-half,10,3,7783,NA
A1BYZJ3GUK1O5Z,NA,midnight,lightblue,darkorange,Player A tied with Player B,half-half-half,half-half-half,13,2,5031,NA
A1BYZJ3GUK1O5Z,NA,midnight,tan,pink,Someone did better than Player A,none-half-all,all-half-none,12,4,4249,NA
A1BYZJ3GUK1O5Z,NA,yellow,darkorange,purple,Every player hit some of his shots,none-none-none,none-none-none,15,4,4262,NA
A1BYZJ3GUK1O5Z,NA,brown,lightorange,grey,Player C made no shots,none-half-half,half-half-none,14,4,5949,NA
A1BYZJ3GUK1O5Z,NA,brown,pink,wheat,Player C placed second,all-all-all,all-all-all,17,3,4646,NA
A1BYZJ3GUK1O5Z,NA,lavender,darkorange,midnight,Player A shot perfectly,half-half-half,half-half-half,16,1,8564,NA
A1BYZJ3GUK1O5Z,NA,grey,pink,seafoam,Player B tied with Player C,half-all-all,all-all-half,19,3,6358,NA
A1BYZJ3GUK1O5Z,NA,darkorange,royalblue,yellow,Someone did better than Player C,none-none-all,none-all-none,18,4,3482,NA
A1BYZJ3GUK1O5Z,NA,grey,purple,tan,Player A was the star player of the round,most-none-all,most-none-all,-1,2,7562,no
A1BYZJ3GUK1O5Z,NA,grey,midnight,tan,Player A made none of his baskets,all-none-few,all-none-few,-3,1,18665,no
A1BYZJ3GUK1O5Z,NA,lightorange,midnight,darkorange,Player C messed up,all-all-none,all-all-none,-2,6,5370,yes
A31A4YKVSOYRVS,NA,yellow,seafoam,midnight,Exactly one player hit all of his shots,half-half-half,half-half-half,24,5,4143,NA
A31A4YKVSOYRVS,NA,brown,midnight,royalblue,Player A made no shots,none-none-none,none-none-none,25,7,5438,NA
A31A4YKVSOYRVS,NA,wheat,purple,grey,Player A shot perfectly,none-none-none,none-none-none,26,5,3973,NA
A31A4YKVSOYRVS,NA,royalblue,lightblue,pink,Player B shot perfectly,half-half-half,half-half-half,27,2,6804,NA
A31A4YKVSOYRVS,NA,lightblue,seafoam,lavender,Someone did better than Player B,none-none-none,none-none-none,20,6,6043,NA
A31A4YKVSOYRVS,NA,seafoam,purple,lightorange,Player C placed second,half-all-all,all-all-half,21,6,5526,NA
A31A4YKVSOYRVS,NA,brown,midnight,seafoam,All the players are tied,none-none-none,none-none-none,22,4,3933,NA
A31A4YKVSOYRVS,NA,lightblue,lightorange,brown,Player C shot perfectly,half-half-all,half-all-half,23,6,3505,NA
A31A4YKVSOYRVS,NA,purple,tan,grey,No player hit some of his shots,none-none-none,none-none-none,28,4,5013,NA
A31A4YKVSOYRVS,NA,wheat,lavender,purple,Most of the players made shots,none-none-none,none-none-none,1,3,4639,NA
A31A4YKVSOYRVS,NA,tan,brown,purple,Exactly one player hit some of his shots,none-none-all,none-all-none,0,2,3030,NA
A31A4YKVSOYRVS,NA,yellow,lavender,brown,Every player hit none of his shots,none-none-half,none-half-none,3,6,5344,NA
A31A4YKVSOYRVS,NA,wheat,lightblue,yellow,We have a clear winner,none-half-all,half-all-none,2,5,7557,NA
A31A4YKVSOYRVS,NA,brown,lightblue,grey,Player A placed second,half-half-half,half-half-half,5,2,5410,NA
A31A4YKVSOYRVS,NA,wheat,purple,yellow,Every player hit some of his shots,half-half-half,half-half-half,4,6,3222,NA
A31A4YKVSOYRVS,NA,royalblue,pink,brown,Player A tied with Player B,none-none-half,half-none-none,7,2,11755,NA
A31A4YKVSOYRVS,NA,midnight,lavender,pink,Player C made no shots,none-all-all,all-all-none,6,2,35623,NA
A31A4YKVSOYRVS,NA,grey,lavender,tan,Player B placed second,half-half-half,half-half-half,9,5,8595,NA
A31A4YKVSOYRVS,NA,lightorange,pink,tan,Someone did better than Player C,none-none-half,none-half-none,8,2,6616,NA
A31A4YKVSOYRVS,NA,pink,brown,seafoam,Someone did better than Player A,half-half-half,half-half-half,11,6,5446,NA
A31A4YKVSOYRVS,NA,lavender,grey,tan,Player B tied with Player C,none-none-none,none-none-none,10,6,3962,NA
A31A4YKVSOYRVS,NA,darkorange,royalblue,wheat,No player hit none of his shots,half-half-all,all-half-half,13,5,4153,NA
A31A4YKVSOYRVS,NA,grey,seafoam,royalblue,Player A tied with Player C,all-all-all,all-all-all,12,5,8102,NA
A31A4YKVSOYRVS,NA,royalblue,brown,tan,Player B made no shots,none-all-all,none-all-all,15,6,5671,NA
A31A4YKVSOYRVS,NA,midnight,royalblue,grey,Most of the players missed shots,half-all-all,half-all-all,14,6,5897,NA
A31A4YKVSOYRVS,NA,yellow,darkorange,royalblue,Every player hit all of his shots,half-all-all,all-all-half,17,7,6899,NA
A31A4YKVSOYRVS,NA,wheat,darkorange,brown,No player hit all of his shots,none-half-half,half-half-none,16,5,4667,NA
A31A4YKVSOYRVS,NA,purple,brown,darkorange,We have a clear loser,half-half-all,half-half-all,19,5,4194,NA
A31A4YKVSOYRVS,NA,lightblue,yellow,pink,Exactly one player hit none of his shots,none-half-half,none-half-half,18,4,5224,NA
A31A4YKVSOYRVS,NA,grey,midnight,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,2,7679,yes
A31A4YKVSOYRVS,NA,lavender,pink,purple,Player A made none of his baskets,all-none-few,all-none-few,-3,1,20721,no
A31A4YKVSOYRVS,NA,seafoam,midnight,purple,Player C messed up,all-all-none,all-all-none,-2,6,4493,yes
APSJG3ZS975I8,NA,pink,midnight,grey,Player A made no shots,none-all-all,none-all-all,24,7,4053,NA
APSJG3ZS975I8,NA,darkorange,lightorange,pink,Someone did better than Player A,none-none-none,none-none-none,25,1,3510,NA
APSJG3ZS975I8,NA,lavender,seafoam,grey,Someone did better than Player B,none-half-half,half-half-none,26,1,4406,NA
APSJG3ZS975I8,NA,tan,yellow,brown,Every player hit some of his shots,none-half-all,all-none-half,27,1,4597,NA
APSJG3ZS975I8,NA,purple,lightblue,midnight,Player A tied with Player B,all-all-all,all-all-all,20,7,4365,NA
APSJG3ZS975I8,NA,wheat,royalblue,grey,Exactly one player hit all of his shots,none-none-half,half-none-none,21,1,4478,NA
APSJG3ZS975I8,NA,pink,wheat,grey,Exactly one player hit none of his shots,none-none-half,none-none-half,22,1,4598,NA
APSJG3ZS975I8,NA,yellow,tan,pink,Player B made no shots,none-half-half,half-half-none,23,1,4910,NA
APSJG3ZS975I8,NA,royalblue,tan,lightorange,All the players are tied,half-all-all,all-half-all,28,1,2941,NA
APSJG3ZS975I8,NA,tan,yellow,brown,We have a clear winner,none-none-all,none-none-all,1,7,4846,NA
APSJG3ZS975I8,NA,seafoam,brown,lightblue,No player hit none of his shots,none-all-all,all-none-all,0,1,8332,NA
APSJG3ZS975I8,NA,yellow,darkorange,lightblue,No player hit some of his shots,none-half-all,half-all-none,3,1,14591,NA
APSJG3ZS975I8,NA,yellow,pink,lightorange,Player B tied with Player C,none-none-half,none-half-none,2,1,4262,NA
APSJG3ZS975I8,NA,darkorange,midnight,grey,Player A shot perfectly,half-all-all,all-half-all,5,7,3686,NA
APSJG3ZS975I8,NA,pink,royalblue,lavender,Most of the players made shots,half-half-half,half-half-half,4,7,6269,NA
APSJG3ZS975I8,NA,seafoam,royalblue,tan,No player hit all of his shots,none-none-none,none-none-none,7,7,3527,NA
APSJG3ZS975I8,NA,tan,seafoam,pink,Player A tied with Player C,none-half-all,half-all-none,6,1,4359,NA
APSJG3ZS975I8,NA,pink,darkorange,royalblue,Exactly one player hit some of his shots,none-half-all,half-all-none,9,1,8830,NA
APSJG3ZS975I8,NA,lightorange,grey,pink,Player B placed second,all-all-all,all-all-all,8,1,2677,NA
APSJG3ZS975I8,NA,lightblue,yellow,midnight,Every player hit none of his shots,none-half-half,half-half-none,11,1,8247,NA
APSJG3ZS975I8,NA,pink,midnight,seafoam,Most of the players missed shots,none-half-all,none-half-all,10,1,2950,NA
APSJG3ZS975I8,NA,royalblue,lightblue,darkorange,Player C made no shots,none-half-half,none-half-half,13,1,4647,NA
APSJG3ZS975I8,NA,yellow,grey,wheat,Player C placed second,none-half-half,half-none-half,12,1,6908,NA
APSJG3ZS975I8,NA,midnight,tan,lightorange,Player A placed second,none-half-half,half-none-half,15,2,4444,NA
APSJG3ZS975I8,NA,pink,lavender,yellow,We have a clear loser,half-half-all,all-half-half,14,2,5623,NA
APSJG3ZS975I8,NA,wheat,royalblue,yellow,Player B shot perfectly,all-all-all,all-all-all,17,7,4566,NA
APSJG3ZS975I8,NA,darkorange,royalblue,purple,Player C shot perfectly,none-none-half,none-none-half,16,1,3278,NA
APSJG3ZS975I8,NA,seafoam,midnight,pink,Someone did better than Player C,all-all-all,all-all-all,19,1,4726,NA
APSJG3ZS975I8,NA,pink,tan,brown,Every player hit all of his shots,none-none-half,none-half-none,18,1,4678,NA
APSJG3ZS975I8,NA,royalblue,midnight,purple,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9571,yes
APSJG3ZS975I8,NA,pink,yellow,lightorange,Player A made none of his baskets,all-none-few,all-none-few,-3,1,27442,no
APSJG3ZS975I8,NA,midnight,wheat,darkorange,Player C messed up,all-all-none,all-all-none,-2,7,7173,yes
A2P1VYBQ79Y92Q,NA,pink,brown,wheat,Most of the players missed shots,half-all-all,all-all-half,24,1,1929,NA
A2P1VYBQ79Y92Q,NA,yellow,midnight,pink,All the players are tied,none-none-half,none-half-none,25,1,2961,NA
A2P1VYBQ79Y92Q,NA,seafoam,lightblue,lavender,No player hit some of his shots,all-all-all,all-all-all,26,1,2584,NA
A2P1VYBQ79Y92Q,NA,brown,seafoam,lightblue,Player C placed second,none-none-all,none-all-none,27,1,2929,NA
A2P1VYBQ79Y92Q,NA,darkorange,lightorange,tan,Player B placed second,half-half-half,half-half-half,20,1,1743,NA
A2P1VYBQ79Y92Q,NA,pink,wheat,purple,Someone did better than Player A,all-all-all,all-all-all,21,1,3780,NA
A2P1VYBQ79Y92Q,NA,grey,tan,brown,No player hit none of his shots,half-half-half,half-half-half,22,7,3915,NA
A2P1VYBQ79Y92Q,NA,purple,tan,royalblue,Player B made no shots,none-half-all,half-all-none,23,1,2389,NA
A2P1VYBQ79Y92Q,NA,tan,seafoam,royalblue,We have a clear loser,all-all-all,all-all-all,28,1,3444,NA
A2P1VYBQ79Y92Q,NA,seafoam,royalblue,lightorange,Exactly one player hit none of his shots,half-half-all,all-half-half,1,1,3853,NA
A2P1VYBQ79Y92Q,NA,lightblue,grey,darkorange,Player A tied with Player C,all-all-all,all-all-all,0,7,4172,NA
A2P1VYBQ79Y92Q,NA,royalblue,darkorange,seafoam,Exactly one player hit all of his shots,all-all-all,all-all-all,3,1,3119,NA
A2P1VYBQ79Y92Q,NA,pink,grey,darkorange,Every player hit none of his shots,none-none-none,none-none-none,2,7,3108,NA
A2P1VYBQ79Y92Q,NA,pink,wheat,midnight,Player C made no shots,none-none-half,none-none-half,5,1,33782,NA
A2P1VYBQ79Y92Q,NA,wheat,purple,tan,Player A tied with Player B,none-all-all,all-none-all,4,1,3324,NA
A2P1VYBQ79Y92Q,NA,yellow,darkorange,grey,Player B shot perfectly,none-half-all,none-all-half,7,7,1901,NA
A2P1VYBQ79Y92Q,NA,purple,yellow,midnight,Exactly one player hit some of his shots,half-all-all,all-half-all,6,7,3634,NA
A2P1VYBQ79Y92Q,NA,darkorange,midnight,tan,Player C shot perfectly,all-all-all,all-all-all,9,7,2542,NA
A2P1VYBQ79Y92Q,NA,midnight,wheat,lightblue,Someone did better than Player C,half-half-half,half-half-half,8,1,3399,NA
A2P1VYBQ79Y92Q,NA,grey,lavender,seafoam,Player B tied with Player C,half-half-half,half-half-half,11,7,1883,NA
A2P1VYBQ79Y92Q,NA,lightblue,midnight,yellow,Someone did better than Player B,none-half-all,all-half-none,10,7,1912,NA
A2P1VYBQ79Y92Q,NA,pink,lightblue,midnight,Every player hit all of his shots,half-all-all,half-all-all,13,1,3119,NA
A2P1VYBQ79Y92Q,NA,wheat,brown,lavender,Player A made no shots,half-half-all,half-all-half,12,1,2808,NA
A2P1VYBQ79Y92Q,NA,royalblue,pink,tan,Player A placed second,none-none-none,none-none-none,15,1,2200,NA
A2P1VYBQ79Y92Q,NA,purple,grey,lightblue,Every player hit some of his shots,none-none-half,none-half-none,14,1,2266,NA
A2P1VYBQ79Y92Q,NA,royalblue,lightblue,wheat,Most of the players made shots,half-half-half,half-half-half,17,7,3146,NA
A2P1VYBQ79Y92Q,NA,tan,wheat,brown,Player A shot perfectly,half-all-all,half-all-all,16,1,3233,NA
A2P1VYBQ79Y92Q,NA,pink,lightorange,tan,No player hit all of his shots,none-none-none,none-none-none,19,7,2174,NA
A2P1VYBQ79Y92Q,NA,darkorange,pink,lavender,We have a clear winner,half-half-half,half-half-half,18,1,2841,NA
A2P1VYBQ79Y92Q,NA,yellow,lavender,wheat,Player A was the star player of the round,most-none-all,most-none-all,-1,1,6417,yes
A2P1VYBQ79Y92Q,NA,royalblue,midnight,lavender,Player A made none of his baskets,all-none-few,all-none-few,-3,1,20248,yes
A2P1VYBQ79Y92Q,NA,midnight,seafoam,purple,Player C messed up,all-all-none,all-all-none,-2,7,5231,yes
A3DDFEQ9K0H93C,NA,lightorange,seafoam,midnight,Most of the players missed shots,half-all-all,all-all-half,24,1,4326,NA
A3DDFEQ9K0H93C,NA,royalblue,grey,brown,Player B shot perfectly,none-none-none,none-none-none,25,1,2264,NA
A3DDFEQ9K0H93C,NA,brown,wheat,lightorange,Someone did better than Player C,none-half-half,none-half-half,26,1,4209,NA
A3DDFEQ9K0H93C,NA,darkorange,tan,brown,Every player hit none of his shots,none-all-all,all-all-none,27,1,3539,NA
A3DDFEQ9K0H93C,NA,pink,yellow,grey,No player hit all of his shots,half-half-all,half-all-half,20,1,5030,NA
